;FILE_PATH;ORIG_CLASSES;GAUSS_SSIM;GAUSS_CLASSES;BLUR_SSIM;BLUR_CLASSES;GRAYSCALE_SSIM;GRAYSCALE_CLASSES;NEGATIVE_SSIM;NEGATIVE_CLASSES;ZOOM_SSIM;ZOOM_CLASSES;TOP_1_ACCURACYMEAN_CONFIDENCE_DROP
81;train/n01440764/n01440764_8834.JPEG;[('gar', np.float32(0.6760558)), ('barracouta', np.float32(0.21991439)), ('reel', np.float32(0.050813872)), ('tench', np.float32(0.034075607)), ('coho', np.float32(0.013501884))];31.170530552909838;[('chain_saw', np.float32(0.58037126)), ('lawn_mower', np.float32(0.22520237)), ('shield', np.float32(0.053550277)), ('chain_mail', np.float32(0.018180301)), ('bow', np.float32(0.015537108))];58.92381538031846;[('reel', np.float32(0.39785075)), ('barracouta', np.float32(0.12239009)), ('gar', np.float32(0.11439103)), ('tench', np.float32(0.10962432)), ('violin', np.float32(0.03218164))];92.67274283125192;[('reel', np.float32(0.40674815)), ('chain_saw', np.float32(0.32114255)), ('shovel', np.float32(0.12507933)), ('bow', np.float32(0.038972467)), ('gar', np.float32(0.037280146))];-50.345058881011006;[('reel', np.float32(0.18351609)), ('barracouta', np.float32(0.15718892)), ('coho', np.float32(0.084086716)), ('fountain', np.float32(0.06721878)), ('sturgeon', np.float32(0.03984666))];9.952461510674466;[('tench', np.float32(0.9988061)), ('barracouta', np.float32(0.00038614508)), ('reel', np.float32(0.00038213655)), ('coho', np.float32(0.00014748645)), ('American_lobster', np.float32(6.348549e-05))];0.0
82;train/n01440764/n01440764_8826.JPEG;[('tench', np.float32(0.99871004)), ('barracouta', np.float32(0.0012772459)), ('gar', np.float32(6.5505515e-06)), ('coho', np.float32(2.7186638e-06)), ('sturgeon', np.float32(8.697695e-07))];30.65857968944371;[('neck_brace', np.float32(0.09919268)), ('bow_tie', np.float32(0.08876548)), ('lab_coat', np.float32(0.040635146)), ('nipple', np.float32(0.025774399)), ('crutch', np.float32(0.024739766))];68.70397771951096;[('tench', np.float32(0.9997242)), ('barracouta', np.float32(0.00020935149)), ('platypus', np.float32(7.564056e-06)), ('ear', np.float32(5.0423773e-06)), ('squirrel_monkey', np.float32(5.012751e-06))];98.27242594165426;[('tench', np.float32(0.99681795)), ('barracouta', np.float32(0.002375747)), ('coho', np.float32(0.0005173166)), ('American_lobster', np.float32(9.178039e-05)), ('crayfish', np.float32(6.0242903e-05))];-45.29098915820291;[('barracouta', np.float32(0.36504015)), ('oxygen_mask', np.float32(0.23395924)), ('coho', np.float32(0.053244196)), ('mask', np.float32(0.051378336)), ('puffer', np.float32(0.04267078))];18.75960993644341;[('tench', np.float32(0.99996924)), ('barracouta', np.float32(2.6727594e-05)), ('American_lobster', np.float32(9.97348e-07)), ('eel', np.float32(6.8121113e-07)), ('platypus', np.float32(4.2201103e-07))];0.6
83;train/n01440764/n01440764_8813.JPEG;[('tench', np.float32(0.9999938)), ('squirrel_monkey', np.float32(4.2701827e-06)), ('jackfruit', np.float32(8.4714554e-07)), ('platypus', np.float32(2.8076758e-07)), ('barracouta', np.float32(1.47809e-07))];30.21174754439995;[('miniature_pinscher', np.float32(0.46571973)), ('Chihuahua', np.float32(0.23844962)), ('Doberman', np.float32(0.044399828)), ('tench', np.float32(0.042390052)), ('maraca', np.float32(0.0149488365))];69.80885401197528;[('jackfruit', np.float32(0.34337184)), ('tench', np.float32(0.30422246)), ('squirrel_monkey', np.float32(0.2942605)), ('lemon', np.float32(0.010397419)), ('gong', np.float32(0.010222097))];91.68119506799947;[('armadillo', np.float32(0.40838775)), ('tench', np.float32(0.35951594)), ('conch', np.float32(0.061596967)), ('bolete', np.float32(0.027649146)), ('terrapin', np.float32(0.018177995))];-42.35049487544062;[('shower_cap', np.float32(0.2324596)), ('pajama', np.float32(0.08296348)), ('ballplayer', np.float32(0.04307085)), ('football_helmet', np.float32(0.032207202)), ('bathing_cap', np.float32(0.031681914))];17.497233347868203;[('tench', np.float32(0.99999285)), ('barracouta', np.float32(2.3589882e-06)), ('reel', np.float32(1.5878253e-06)), ('rock_beauty', np.float32(9.1728964e-07)), ('jackfruit', np.float32(6.4373546e-07))];0.2
84;train/n01440764/n01440764_8805.JPEG;[('tench', np.float32(0.9997774)), ('sturgeon', np.float32(7.086061e-05)), ('barracouta', np.float32(4.0777766e-05)), ('sulphur-crested_cockatoo', np.float32(3.0766525e-05)), ('eel', np.float32(1.6894104e-05))];38.86965256298284;[('wire-haired_fox_terrier', np.float32(0.24027635)), ('standard_poodle', np.float32(0.15316288)), ('clumber', np.float32(0.06779148)), ('soft-coated_wheaten_terrier', np.float32(0.058919832)), ('Old_English_sheepdog', np.float32(0.04779958))];38.69640475155502;[('tench', np.float32(0.25263843)), ('croquet_ball', np.float32(0.032116678)), ('briard', np.float32(0.028536381)), ('Saluki', np.float32(0.026589384)), ('Kerry_blue_terrier', np.float32(0.023456898))];93.28674941311435;[('chain_saw', np.float32(0.22565043)), ('military_uniform', np.float32(0.20588464)), ('unicycle', np.float32(0.13052024)), ('banjo', np.float32(0.055690017)), ('sturgeon', np.float32(0.05511359))];-68.35882268869766;[('feather_boa', np.float32(0.41494074)), ('fountain', np.float32(0.17343883)), ('wig', np.float32(0.09451395)), ('doormat', np.float32(0.03700025)), ('gasmask', np.float32(0.024929838))];6.118914966256163;[('tench', np.float32(0.9999789)), ('bolete', np.float32(9.342946e-06)), ('sturgeon', np.float32(3.6474246e-06)), ('barracouta', np.float32(1.9376555e-06)), ('jackfruit', np.float32(1.3805723e-06))];0.4
85;train/n01440764/n01440764_8783.JPEG;[('tench', np.float32(0.9997677)), ('barracouta', np.float32(0.00018173477)), ('coho', np.float32(1.008041e-05)), ('gar', np.float32(4.99444e-06)), ('goldfish', np.float32(2.819677e-06))];38.31493432710769;[('tench', np.float32(0.9971595)), ('barracouta', np.float32(0.0018835161)), ('coho', np.float32(0.00016708135)), ('armadillo', np.float32(9.135993e-05)), ('eel', np.float32(8.104306e-05))];48.46620623509877;[('tench', np.float32(0.999724)), ('barracouta', np.float32(0.00014134728)), ('coho', np.float32(1.0161993e-05)), ('goldfish', np.float32(7.7871455e-06)), ('eel', np.float32(7.528122e-06))];94.0703015939861;[('tench', np.float32(0.9815668)), ('coho', np.float32(0.017667156)), ('barracouta', np.float32(0.0005127614)), ('reel', np.float32(3.7220343e-05)), ('armadillo', np.float32(2.1453981e-05))];-61.024777420002074;[('ice_bear', np.float32(0.2165196)), ('puffer', np.float32(0.044069406)), ('great_white_shark', np.float32(0.042702254)), ('cougar', np.float32(0.030378036)), ('ski_mask', np.float32(0.03013844))];9.483571747533853;[('tench', np.float32(0.99992263)), ('barracouta', np.float32(6.707198e-05)), ('gar', np.float32(2.642827e-06)), ('coho', np.float32(1.1783269e-06)), ('vizsla', np.float32(4.9347176e-07))];0.8
86;train/n01440764/n01440764_8764.JPEG;[('tench', np.float32(0.98058915)), ('barracouta', np.float32(0.017919397)), ('sturgeon', np.float32(0.00071150326)), ('coho', np.float32(0.00061772094)), ('gar', np.float32(7.43941e-05))];29.007705646355447;[('tench', np.float32(0.89888966)), ('barracouta', np.float32(0.039562345)), ('sturgeon', np.float32(0.027731193)), ('coho', np.float32(0.02483481)), ('American_black_bear', np.float32(0.0011166652))];65.55440613163105;[('tench', np.float32(0.99715316)), ('barracouta', np.float32(0.0025543033)), ('sturgeon', np.float32(0.00013458428)), ('coho', np.float32(1.326819e-05)), ('axolotl', np.float32(1.3250222e-05))];93.49723368541515;[('coho', np.float32(0.5859645)), ('barracouta', np.float32(0.22916083)), ('tench', np.float32(0.14627084)), ('sturgeon', np.float32(0.03030679)), ('great_white_shark', np.float32(0.0019090761))];-44.01626148068521;[('coho', np.float32(0.4827478)), ('barracouta', np.float32(0.033955652)), ('feather_boa', np.float32(0.031929288)), ('tench', np.float32(0.02742222)), ('koala', np.float32(0.025840316))];19.28427129145768;[('tench', np.float32(0.98065543)), ('barracouta', np.float32(0.01250323)), ('sturgeon', np.float32(0.0052131517)), ('coho', np.float32(0.00087940803)), ('gar', np.float32(0.000450378))];0.6
87;train/n01440764/n01440764_8757.JPEG;[('tench', np.float32(0.9887839)), ('barracouta', np.float32(0.007231579)), ('coho', np.float32(0.003188719)), ('sturgeon', np.float32(0.00051855325)), ('gar', np.float32(0.00017848237))];25.002991042763583;[('miniature_poodle', np.float32(0.41059592)), ('Irish_water_spaniel', np.float32(0.1865095)), ('standard_poodle', np.float32(0.057085484)), ('Kerry_blue_terrier', np.float32(0.022531435)), ('chimpanzee', np.float32(0.022319017))];66.20398316906581;[('tench', np.float32(0.4557068)), ('barracouta', np.float32(0.08002256)), ('chimpanzee', np.float32(0.068790674)), ('German_shepherd', np.float32(0.032848645)), ('American_black_bear', np.float32(0.029403793))];96.67964517320978;[('coho', np.float32(0.6594038)), ('sturgeon', np.float32(0.29665756)), ('reel', np.float32(0.01720009)), ('barracouta', np.float32(0.009454453)), ('hammerhead', np.float32(0.0044641746))];-41.10403167612884;[('sturgeon', np.float32(0.23177701)), ('coho', np.float32(0.097488366)), ('barracouta', np.float32(0.085928366)), ('lakeside', np.float32(0.06390593)), ('plastic_bag', np.float32(0.05259344))];18.811894603464545;[('tench', np.float32(0.9852819)), ('coho', np.float32(0.012034498)), ('sturgeon', np.float32(0.0017267885)), ('barracouta', np.float32(0.0007421756)), ('eel', np.float32(0.00012219514))];0.4
88;train/n01440764/n01440764_8748.JPEG;[('tench', np.float32(0.9992994)), ('coho', np.float32(0.00036861468)), ('barracouta', np.float32(0.00023170059)), ('reel', np.float32(4.7873935e-05)), ('Dungeness_crab', np.float32(1.1034542e-05))];27.825275354320695;[('peacock', np.float32(0.17191814)), ('jigsaw_puzzle', np.float32(0.16350596)), ('Irish_water_spaniel', np.float32(0.13829663)), ('beer_bottle', np.float32(0.056311816)), ('standard_poodle', np.float32(0.021971507))];57.40765418644368;[('tench', np.float32(0.97665113)), ('barracouta', np.float32(0.018279735)), ('coho', np.float32(0.0025330023)), ('reel', np.float32(0.0014602015)), ('gar', np.float32(0.00037336495))];95.27037519504317;[('coho', np.float32(0.77701116)), ('sturgeon', np.float32(0.08475187)), ('tench', np.float32(0.04869491)), ('Dungeness_crab', np.float32(0.039119057)), ('reel', np.float32(0.012719444))];-37.67666706944948;[('coho', np.float32(0.5172189)), ('sturgeon', np.float32(0.34655094)), ('barracouta', np.float32(0.059552904)), ('tench', np.float32(0.039060626)), ('gar', np.float32(0.020867074))];21.328380166793416;[('tench', np.float32(0.9999906)), ('barracouta', np.float32(7.3149113e-06)), ('coho', np.float32(1.2358579e-06)), ('reel', np.float32(3.4044155e-07)), ('puffer', np.float32(1.7894047e-07))];0.4
89;train/n01440764/n01440764_8708.JPEG;[('tench', np.float32(0.99992204)), ('barracouta', np.float32(6.917187e-05)), ('gar', np.float32(6.194098e-06)), ('coho', np.float32(1.9711526e-06)), ('jackfruit', np.float32(2.1929117e-07))];27.891337936525414;[('sturgeon', np.float32(0.31854486)), ('coho', np.float32(0.2289359)), ('tench', np.float32(0.21479544)), ('ram', np.float32(0.12224188)), ('American_black_bear', np.float32(0.023063628))];52.62658306657235;[('tench', np.float32(0.99997103)), ('barracouta', np.float32(1.43270845e-05)), ('coho', np.float32(1.0667454e-05)), ('gar', np.float32(1.7811861e-06)), ('sturgeon', np.float32(5.9300976e-07))];95.4128105423146;[('tench', np.float32(0.999739)), ('coho', np.float32(9.998771e-05)), ('barracouta', np.float32(7.0858165e-05)), ('gar', np.float32(6.1351944e-05)), ('sturgeon', np.float32(7.968284e-06))];-55.705364308189985;[('fountain', np.float32(0.63961476)), ('spotlight', np.float32(0.016499182)), ('feather_boa', np.float32(0.013447988)), ('hoopskirt', np.float32(0.011871557)), ('triceratops', np.float32(0.010507006))];11.660118628271087;[('tench', np.float32(0.99973994)), ('barracouta', np.float32(0.00023405072)), ('gar', np.float32(1.4538245e-05)), ('sturgeon', np.float32(5.645297e-06)), ('coho', np.float32(5.0447798e-06))];0.6
90;train/n01440764/n01440764_8699.JPEG;[('tench', np.float32(0.99970394)), ('barracouta', np.float32(0.00027695892)), ('coho', np.float32(1.4637287e-05)), ('gar', np.float32(2.1473609e-06)), ('sturgeon', np.float32(1.084777e-06))];28.707524947754177;[('brown_bear', np.float32(0.13213716)), ('American_black_bear', np.float32(0.09510991)), ('rifle', np.float32(0.05068539)), ('chain_mail', np.float32(0.050074756)), ('assault_rifle', np.float32(0.041680776))];59.76113420176166;[('tench', np.float32(0.999642)), ('barracouta', np.float32(0.00020941235)), ('coho', np.float32(9.066645e-05)), ('gar', np.float32(2.3009687e-05)), ('sturgeon', np.float32(2.136493e-05))];97.8251956954804;[('tench', np.float32(0.95096374)), ('barracouta', np.float32(0.022493634)), ('coho', np.float32(0.0073171416)), ('reel', np.float32(0.004479624)), ('fountain', np.float32(0.0020008532))];-44.44376042069132;[('barracouta', np.float32(0.7972816)), ('coho', np.float32(0.110054396)), ('gar', np.float32(0.041159555)), ('fountain', np.float32(0.020427134)), ('sturgeon', np.float32(0.012416629))];18.73576172887703;[('tench', np.float32(0.999984)), ('barracouta', np.float32(1.5420987e-05)), ('coho', np.float32(3.3386289e-07)), ('sturgeon', np.float32(5.20593e-08)), ('gar', np.float32(4.8572108e-08))];0.6
91;train/n01440764/n01440764_8689.JPEG;[('tench', np.float32(0.9998839)), ('slug', np.float32(4.6125228e-05)), ('coho', np.float32(3.7625385e-05)), ('eel', np.float32(1.5452506e-05)), ('rock_beauty', np.float32(4.023365e-06))];41.915650145332805;[('tench', np.float32(0.98180366)), ('eel', np.float32(0.008007877)), ('slug', np.float32(0.0039910055)), ('jackfruit', np.float32(0.0011505027)), ('spaghetti_squash', np.float32(0.0011228325))];30.779180572781268;[('slug', np.float32(0.41330692)), ('tench', np.float32(0.37891743)), ('eel', np.float32(0.046525944)), ('spaghetti_squash', np.float32(0.017694123)), ('banana', np.float32(0.010978726))];94.35552122230514;[('tench', np.float32(0.8000865)), ('eel', np.float32(0.07449626)), ('coho', np.float32(0.04575046)), ('tiger_shark', np.float32(0.037982438)), ('hog', np.float32(0.01749322))];-73.48680530844841;[('coho', np.float32(0.7528733)), ('handkerchief', np.float32(0.09406147)), ('eel', np.float32(0.019311234)), ('bonnet', np.float32(0.01178089)), ('stingray', np.float32(0.009825003))];8.46545959042215;[('tench', np.float32(0.999858)), ('coho', np.float32(0.00011746674)), ('eel', np.float32(1.0445103e-05)), ('bullfrog', np.float32(3.3868846e-06)), ('slug', np.float32(2.884438e-06))];0.6
92;train/n01440764/n01440764_8688.JPEG;[('tench', np.float32(0.99998236)), ('jackfruit', np.float32(4.848498e-06)), ('barracouta', np.float32(4.5842876e-06)), ('platypus', np.float32(1.1892614e-06)), ('squirrel_monkey', np.float32(1.0579679e-06))];32.44085365368733;[('jellyfish', np.float32(0.38421923)), ('hog', np.float32(0.25415426)), ('wild_boar', np.float32(0.035822514)), ('red_fox', np.float32(0.024597334)), ('marimba', np.float32(0.024538994))];56.71960245200288;[('tench', np.float32(0.9991689)), ('squirrel_monkey', np.float32(0.0003178212)), ('spider_monkey', np.float32(0.0001122632)), ('titi', np.float32(3.962078e-05)), ('Brabancon_griffon', np.float32(2.5654412e-05))];93.22873771853935;[('platypus', np.float32(0.08981005)), ('tench', np.float32(0.07996434)), ('Scottish_deerhound', np.float32(0.06711421)), ('three-toed_sloth', np.float32(0.03734027)), ('badger', np.float32(0.03136597))];-44.71124240733869;[('handkerchief', np.float32(0.59848744)), ('perfume', np.float32(0.038813654)), ('kimono', np.float32(0.022106148)), ('saltshaker', np.float32(0.020634634)), ('overskirt', np.float32(0.018351916))];14.319827499873176;[('tench', np.float32(0.99973744)), ('jackfruit', np.float32(0.00011302587)), ('mongoose', np.float32(2.3494726e-05)), ('platypus', np.float32(1.885828e-05)), ('axolotl', np.float32(1.5805792e-05))];0.4
93;train/n01440764/n01440764_8673.JPEG;[('tench', np.float32(0.9976005)), ('barracouta', np.float32(0.002366995)), ('gar', np.float32(1.4073982e-05)), ('sturgeon', np.float32(5.0421954e-06)), ('coho', np.float32(3.2106673e-06))];16.191648540517114;[('tench', np.float32(0.99611497)), ('jackfruit', np.float32(0.0016900063)), ('barracouta', np.float32(0.00072528335)), ('coho', np.float32(0.0003753946)), ('brain_coral', np.float32(0.00024356536))];75.85944910909029;[('tench', np.float32(0.9992834)), ('barracouta', np.float32(0.0007025022)), ('gar', np.float32(4.611033e-06)), ('coho', np.float32(2.102215e-06)), ('sturgeon', np.float32(1.7608875e-06))];89.97069873353787;[('tench', np.float32(0.8993058)), ('barracouta', np.float32(0.095707186)), ('coho', np.float32(0.004396585)), ('sturgeon', np.float32(0.0003414612)), ('gar', np.float32(0.00012863004))];-18.37674190016817;[('fountain', np.float32(0.63688856)), ('jellyfish', np.float32(0.15221436)), ('coral_reef', np.float32(0.011455643)), ('perfume', np.float32(0.010835197)), ('goldfish', np.float32(0.008638646))];23.502370348240852;[('tench', np.float32(0.9988808)), ('barracouta', np.float32(0.0011018795)), ('gar', np.float32(7.734037e-06)), ('coho', np.float32(7.3025435e-06)), ('sturgeon', np.float32(1.1733446e-06))];0.8
94;train/n01440764/n01440764_866.JPEG;[('tench', np.float32(0.9999913)), ('barracouta', np.float32(4.4578337e-06)), ('puffer', np.float32(1.1688495e-06)), ('gar', np.float32(6.951454e-07)), ('bolete', np.float32(5.2968505e-07))];29.53695098838363;[('tench', np.float32(0.16991962)), ('burrito', np.float32(0.15297207)), ('assault_rifle', np.float32(0.075099885)), ('corn', np.float32(0.07091691)), ('coho', np.float32(0.04674332))];70.13094299010422;[('tench', np.float32(0.99956137)), ('barracouta', np.float32(0.00023311238)), ('gar', np.float32(7.961184e-05)), ('coho', np.float32(5.1929495e-05)), ('eel', np.float32(3.2717064e-05))];92.54980130137331;[('tench', np.float32(0.4625944)), ('cleaver', np.float32(0.091402195)), ('zucchini', np.float32(0.032305118)), ('corn', np.float32(0.030958202)), ('coho', np.float32(0.025443297))];-39.074720289470115;[('water_bottle', np.float32(0.16851085)), ('mask', np.float32(0.15123175)), ('power_drill', np.float32(0.092862375)), ('lab_coat', np.float32(0.0581913)), ('hair_spray', np.float32(0.04054473))];20.17784650743347;[('tench', np.float32(0.999726)), ('barracouta', np.float32(0.00018807768)), ('puffer', np.float32(2.4114748e-05)), ('reel', np.float32(1.13602355e-05)), ('eel', np.float32(1.0991109e-05))];0.8
95;train/n01440764/n01440764_8623.JPEG;[('tench', np.float32(0.9985097)), ('barracouta', np.float32(0.0013947891)), ('coho', np.float32(7.795454e-05)), ('sturgeon', np.float32(1.5733222e-05)), ('gar', np.float32(1.4045888e-06))];24.394436866256576;[('tench', np.float32(0.7685412)), ('dugong', np.float32(0.02831656)), ('tusker', np.float32(0.02301668)), ('badger', np.float32(0.020128934)), ('sturgeon', np.float32(0.014300229))];66.27683158468382;[('tench', np.float32(0.98820204)), ('coho', np.float32(0.006178239)), ('barracouta', np.float32(0.0053073466)), ('sturgeon', np.float32(0.00023875304)), ('gar', np.float32(3.1068474e-05))];96.69606964889002;[('tench', np.float32(0.26540393)), ('barracouta', np.float32(0.1808764)), ('sturgeon', np.float32(0.13309239)), ('coho', np.float32(0.12814038)), ('umbrella', np.float32(0.05621626))];-38.043031661191414;[('gasmask', np.float32(0.4466921)), ('feather_boa', np.float32(0.29922214)), ('oxygen_mask', np.float32(0.08247245)), ('wig', np.float32(0.037285756)), ('fountain', np.float32(0.025415257))];21.672321003294556;[('tench', np.float32(0.99134254)), ('barracouta', np.float32(0.006635474)), ('coho', np.float32(0.0017712755)), ('sturgeon', np.float32(7.059371e-05)), ('gar', np.float32(7.059055e-05))];0.8
96;train/n01440764/n01440764_8613.JPEG;[('tench', np.float32(0.83845305)), ('barracouta', np.float32(0.14707613)), ('gar', np.float32(0.010105768)), ('sturgeon', np.float32(0.0028350772)), ('coho', np.float32(0.0010674027))];19.276672344456056;[('hammerhead', np.float32(0.18340957)), ('reel', np.float32(0.1268395)), ('coho', np.float32(0.10200893)), ('sturgeon', np.float32(0.096776225)), ('barracouta', np.float32(0.09635361))];56.440976138705764;[('tench', np.float32(0.31276256)), ('gar', np.float32(0.27689782)), ('barracouta', np.float32(0.17736083)), ('coho', np.float32(0.11430461)), ('sturgeon', np.float32(0.09964891))];92.58124601864743;[('barracouta', np.float32(0.5980638)), ('coho', np.float32(0.25483558)), ('sturgeon', np.float32(0.071774535)), ('reel', np.float32(0.028883694)), ('gar', np.float32(0.024822105))];-45.76071063745671;[('fountain', np.float32(0.1345018)), ('wig', np.float32(0.13033459)), ('feather_boa', np.float32(0.10701923)), ('breastplate', np.float32(0.036521684)), ('cloak', np.float32(0.032448042))];16.26324392310807;[('tench', np.float32(0.9163071)), ('barracouta', np.float32(0.056758743)), ('gar', np.float32(0.017323699)), ('sturgeon', np.float32(0.0034942795)), ('coho', np.float32(0.00143489))];0.4
97;train/n01440764/n01440764_8589.JPEG;[('tench', np.float32(0.8897569)), ('barracouta', np.float32(0.07375173)), ('gar', np.float32(0.016852556)), ('coho', np.float32(0.011615035)), ('sturgeon', np.float32(0.0048991144))];50.10718944821444;[('tench', np.float32(0.886601)), ('barracouta', np.float32(0.061250355)), ('coho', np.float32(0.030661313)), ('sturgeon', np.float32(0.0077024293)), ('gar', np.float32(0.0030965619))];57.66232504890373;[('tench', np.float32(0.9619307)), ('barracouta', np.float32(0.030521415)), ('gar', np.float32(0.0022112948)), ('coho', np.float32(0.002034725)), ('platypus', np.float32(0.0007808497))];95.61560412477156;[('tench', np.float32(0.62913626)), ('barracouta', np.float32(0.20174634)), ('gar', np.float32(0.05160647)), ('coho', np.float32(0.037096053)), ('reel', np.float32(0.03399207))];-58.19575208434149;[('tench', np.float32(0.35975882)), ('gar', np.float32(0.28363538)), ('barracouta', np.float32(0.28119123)), ('sturgeon', np.float32(0.016876977)), ('rock_beauty', np.float32(0.013343925))];10.427232437616423;[('tench', np.float32(0.939905)), ('barracouta', np.float32(0.045001995)), ('gar', np.float32(0.011772106)), ('sturgeon', np.float32(0.0011050336)), ('coho', np.float32(0.0008035511))];1.0
98;train/n01440764/n01440764_8548.JPEG;[('tench', np.float32(0.97668016)), ('coho', np.float32(0.0195822)), ('barracouta', np.float32(0.0030238512)), ('sturgeon', np.float32(0.0006025659)), ('gar', np.float32(0.00010019708))];33.79006192796658;[('sturgeon', np.float32(0.45564705)), ('tench', np.float32(0.26440078)), ('coho', np.float32(0.26436698)), ('barracouta', np.float32(0.0049066646)), ('gar', np.float32(0.003852464))];59.426380197155915;[('coho', np.float32(0.7191048)), ('tench', np.float32(0.23276643)), ('sturgeon', np.float32(0.02452657)), ('barracouta', np.float32(0.021974826)), ('gar', np.float32(0.0016201434))];94.33056520692188;[('tench', np.float32(0.9878364)), ('coho', np.float32(0.0076397075)), ('barracouta', np.float32(0.004355249)), ('sturgeon', np.float32(0.00012064871)), ('gar', np.float32(4.383368e-05))];-54.37770273633086;[('tench', np.float32(0.42131156)), ('coho', np.float32(0.41380107)), ('gar', np.float32(0.053960953)), ('sturgeon', np.float32(0.016319314)), ('eel', np.float32(0.015320462))];13.14170495444561;[('tench', np.float32(0.9919648)), ('barracouta', np.float32(0.005653765)), ('coho', np.float32(0.0016893443)), ('sturgeon', np.float32(0.0005475206)), ('gar', np.float32(0.00011291079))];0.6
99;train/n01440764/n01440764_853.JPEG;[('tench', np.float32(0.99739456)), ('barracouta', np.float32(0.001585632)), ('gar', np.float32(0.00070593954)), ('coho', np.float32(0.00024118896)), ('sturgeon', np.float32(3.6011992e-05))];22.258856641714363;[('vestment', np.float32(0.438921)), ('tench', np.float32(0.111494176)), ('shower_cap', np.float32(0.07672235)), ('jigsaw_puzzle', np.float32(0.06035264)), ('military_uniform', np.float32(0.034596518))];67.26203805988145;[('tench', np.float32(0.77731335)), ('ballplayer', np.float32(0.15759099)), ('barracouta', np.float32(0.0146046085)), ('gar', np.float32(0.014033118)), ('baseball', np.float32(0.010341917))];95.02172495214255;[('tench', np.float32(0.9800632)), ('eel', np.float32(0.0061402353)), ('ballplayer', np.float32(0.004952628)), ('coho', np.float32(0.0029054752)), ('barracouta', np.float32(0.0014974459))];-35.95385360491121;[('great_white_shark', np.float32(0.4869581)), ('tiger_shark', np.float32(0.075409204)), ('spotlight', np.float32(0.0333534)), ('knee_pad', np.float32(0.033342395)), ('breastplate', np.float32(0.026133146))];17.546790628728804;[('tench', np.float32(0.9696193)), ('barracouta', np.float32(0.02345784)), ('gar', np.float32(0.0044159237)), ('coho', np.float32(0.0011900768)), ('sturgeon', np.float32(0.0007372448))];0.6
100;train/n01440764/n01440764_8529.JPEG;[('tench', np.float32(0.7039219)), ('reel', np.float32(0.13293234)), ('Dungeness_crab', np.float32(0.07520575)), ('coho', np.float32(0.056206577)), ('American_lobster', np.float32(0.017529162))];20.69939009550381;[('jigsaw_puzzle', np.float32(0.42151472)), ('Great_Pyrenees', np.float32(0.07767989)), ('lab_coat', np.float32(0.038622808)), ('malamute', np.float32(0.034346726)), ('Irish_wolfhound', np.float32(0.023774348))];75.07994708732178;[('reel', np.float32(0.5761875)), ('tench', np.float32(0.29422578)), ('coho', np.float32(0.054953173)), ('gar', np.float32(0.026633928)), ('Dungeness_crab', np.float32(0.025375348))];95.15392074217807;[('reel', np.float32(0.8576776)), ('Labrador_retriever', np.float32(0.02766838)), ('coho', np.float32(0.020280609)), ('Dungeness_crab', np.float32(0.012083846)), ('Rottweiler', np.float32(0.011738858))];-6.287178835116687;[('bubble', np.float32(0.69041187)), ('fountain', np.float32(0.09395534)), ('gown', np.float32(0.05328349)), ('water_bottle', np.float32(0.03783684)), ('oxygen_mask', np.float32(0.020382889))];32.61823175963645;[('tench', np.float32(0.99996805)), ('coho', np.float32(2.5391884e-05)), ('reel', np.float32(1.7626604e-06)), ('barracouta', np.float32(1.6205482e-06)), ('sturgeon', np.float32(1.186408e-06))];0.2
101;train/n01440764/n01440764_8528.JPEG;[('tench', np.float32(0.9993155)), ('jackfruit', np.float32(0.00053240964)), ('eel', np.float32(4.846399e-05)), ('barracouta', np.float32(3.3791945e-05)), ('bolete', np.float32(9.2570945e-06))];33.406292802701884;[('jackfruit', np.float32(0.5170631)), ('tench', np.float32(0.41259655)), ('wooden_spoon', np.float32(0.011609293)), ('eel', np.float32(0.008038853)), ('dough', np.float32(0.0073960265))];42.01352950296787;[('tench', np.float32(0.9681093)), ('jackfruit', np.float32(0.016880678)), ('loggerhead', np.float32(0.002436396)), ('chiton', np.float32(0.0023889346)), ('rock_crab', np.float32(0.0018635496))];91.15001199872212;[('Band_Aid', np.float32(0.9965418)), ('mousetrap', np.float32(0.00035535928)), ('guinea_pig', np.float32(0.00022849735)), ('tench', np.float32(0.00022112469)), ('night_snake', np.float32(0.00021987014))];-52.41404180081609;[('starfish', np.float32(0.11558581)), ('jellyfish', np.float32(0.08788422)), ('sock', np.float32(0.064456746)), ('eel', np.float32(0.052146126)), ('velvet', np.float32(0.05087))];10.26604458818776;[('tench', np.float32(0.99995506)), ('barracouta', np.float32(2.5360721e-05)), ('eel', np.float32(9.25044e-06)), ('jackfruit', np.float32(6.7756378e-06)), ('gar', np.float32(1.3958646e-06))];0.4
